date,state,fips,cases
2020-03-31,Portugal,0,446
2020-03-30,Portugal,0,792
2020-03-29,Portugal,0,902
2020-03-28,Portugal,0,724
2020-03-27,Portugal,0,549
2020-03-26,Portugal,0,633
2020-03-25,Portugal,0,302
2020-03-24,Portugal,0,460
2020-03-23,Portugal,0,320
2020-03-22,Portugal,0,260
2020-03-21,Portugal,0,235
2020-03-20,Portugal,0,143
2020-03-19,Portugal,0,194
2020-03-18,Portugal,0,117
2020-03-17,Portugal,0,86
2020-03-16,Portugal,0,76
2020-03-15,Portugal,0,57
2020-03-14,Portugal,0,34
2020-03-13,Portugal,0,19
2020-03-12,Portugal,0,18
2020-03-11,Portugal,0,2
2020-03-10,Portugal,0,9
2020-03-09,Portugal,0,9
2020-03-08,Portugal,0,8
2020-03-07,Portugal,0,4
2020-03-06,Portugal,0,4
2020-03-05,Portugal,0,1
2020-03-04,Portugal,0,2
2020-03-03,Portugal,0,2
2020-04-17,Romania,0,491
2020-04-16,Romania,0,337
2020-04-15,Romania,0,246
2020-04-14,Romania,0,333
2020-04-13,Romania,0,310
2020-04-12,Romania,0,523
2020-04-11,Romania,0,265
2020-04-10,Romania,0,441
2020-04-09,Romania,0,344
2020-04-08,Romania,0,360
2020-04-07,Romania,0,193
2020-04-06,Romania,0,251
2020-04-05,Romania,0,430
2020-04-04,Romania,0,445
2020-04-03,Romania,0,278
2020-04-02,Romania,0,215
2020-04-01,Romania,0,293
2020-03-31,Romania,0,192
2020-03-30,Romania,0,308
2020-03-29,Romania,0,160
2020-03-28,Romania,0,263
2020-03-27,Romania,0,123
2020-03-26,Romania,0,144
2020-03-25,Romania,0,186
2020-03-24,Romania,0,143
2020-03-23,Romania,0,66
2020-03-22,Romania,0,59
2020-03-21,Romania,0,31
2020-03-20,Romania,0,17
2020-03-19,Romania,0,43
2020-03-18,Romania,0,33
2020-03-17,Romania,0,45
2020-03-16,Romania,0,26
2020-03-15,Romania,0,24
2020-03-14,Romania,0,25
2020-03-13,Romania,0,19
2020-03-12,Romania,0,20
2020-03-11,Romania,0,8
2020-03-10,Romania,0,2
2020-03-09,Romania,0,2
2020-03-08,Romania,0,6
2020-03-07,Romania,0,1
2020-03-06,Romania,0,2
2020-03-04,Romania,0,1
2020-03-02,Romania,0,0
2020-03-01,Romania,0,0
2020-02-29,Romania,0,2
2020-02-28,Romania,0,0
2020-02-27,Romania,0,1
2020-02-26,Romania,0,0
2020-02-25,Romania,0,0
2020-02-24,Romania,0,0
2020-02-23,Romania,0,0
2020-02-22,Romania,0,0
2020-02-21,Romania,0,0
2020-02-20,Romania,0,0
2020-02-19,Romania,0,0
2020-02-18,Romania,0,0
2020-02-17,Romania,0,0
2020-02-16,Romania,0,0
2020-02-15,Romania,0,0
2020-02-14,Romania,0,0
2020-02-13,Romania,0,0
2020-02-12,Romania,0,0
2020-02-11,Romania,0,0
2020-02-10,Romania,0,0
2020-02-09,Romania,0,0
2020-02-08,Romania,0,0
2020-02-07,Romania,0,0
2020-02-06,Romania,0,0
2020-02-05,Romania,0,0
2020-02-04,Romania,0,0
2020-02-03,Romania,0,0
2020-02-02,Romania,0,0
2020-02-01,Romania,0,0
2020-01-31,Romania,0,0
2020-01-30,Romania,0,0
2020-01-29,Romania,0,0
2020-01-28,Romania,0,0
2020-01-27,Romania,0,0
2020-01-26,Romania,0,0
2020-01-25,Romania,0,0
2020-01-24,Romania,0,0
2020-01-23,Romania,0,0
2020-01-22,Romania,0,0
2020-01-21,Romania,0,0
2020-01-20,Romania,0,0
2020-01-19,Romania,0,0
2020-01-18,Romania,0,0
2020-01-17,Romania,0,0
2020-01-16,Romania,0,0
2020-01-15,Romania,0,0
2020-01-14,Romania,0,0
2020-01-13,Romania,0,0
2020-01-12,Romania,0,0
2020-01-11,Romania,0,0
2020-01-10,Romania,0,0
2020-01-09,Romania,0,0
2020-01-08,Romania,0,0
2020-01-07,Romania,0,0
2020-01-06,Romania,0,0
2020-01-05,Romania,0,0
2020-01-04,Romania,0,0
2020-01-03,Romania,0,0
2020-01-02,Romania,0,0
2020-01-01,Romania,0,0
2019-12-31,Romania,0,0
2020-04-17,Slovakia,0,114
2020-04-16,Slovakia,0,28
2020-04-15,Slovakia,0,66
2020-04-14,Slovakia,0,27
2020-04-13,Slovakia,0,14
2020-04-12,Slovakia,0,13
2020-04-11,Slovakia,0,14
2020-04-10,Slovakia,0,19
2020-04-09,Slovakia,0,101
2020-04-08,Slovakia,0,47
2020-04-07,Slovakia,0,49
2020-04-06,Slovakia,0,14
2020-04-05,Slovakia,0,21
2020-04-04,Slovakia,0,24
2020-04-03,Slovakia,0,26
2020-04-02,Slovakia,0,37
2020-04-01,Slovakia,0,27
2020-03-31,Slovakia,0,0
2020-03-30,Slovakia,0,41
2020-03-29,Slovakia,0,0
2020-03-28,Slovakia,0,69
2020-03-27,Slovakia,0,10
2020-03-26,Slovakia,0,12
2020-03-25,Slovakia,0,13
2020-03-24,Slovakia,0,6
2020-03-23,Slovakia,0,7
2020-03-22,Slovakia,0,41
2020-03-21,Slovakia,0,14
2020-03-20,Slovakia,0,16
2020-03-19,Slovakia,0,10
2020-03-18,Slovakia,0,13
2020-03-17,Slovakia,0,23
2020-03-16,Slovakia,0,17
2020-03-15,Slovakia,0,14
2020-03-14,Slovakia,0,9
2020-03-13,Slovakia,0,11
2020-03-12,Slovakia,0,3
2020-03-11,Slovakia,0,2
2020-03-09,Slovakia,0,2
2020-03-08,Slovakia,0,2
2020-03-07,Slovakia,0,1
2020-04-17,Slovenia,0,20
2020-04-16,Slovenia,0,28
2020-04-15,Slovenia,0,8
2020-04-14,Slovenia,0,7
2020-04-13,Slovenia,0,17
2020-04-12,Slovenia,0,28
2020-04-11,Slovenia,0,36
2020-04-10,Slovenia,0,33
2020-04-09,Slovenia,0,36
2020-04-08,Slovenia,0,34
2020-04-07,Slovenia,0,24
2020-04-06,Slovenia,0,20
2020-04-05,Slovenia,0,43
2020-04-04,Slovenia,0,37
2020-04-03,Slovenia,0,56
2020-04-02,Slovenia,0,27
2020-04-01,Slovenia,0,51
2020-03-31,Slovenia,0,33
2020-03-30,Slovenia,0,39
2020-03-29,Slovenia,0,59
2020-03-28,Slovenia,0,55
2020-03-27,Slovenia,0,49
2020-03-26,Slovenia,0,48
2020-03-25,Slovenia,0,38
2020-03-24,Slovenia,0,28
2020-03-23,Slovenia,0,31
2020-03-22,Slovenia,0,42
2020-03-21,Slovenia,0,22
2020-03-20,Slovenia,0,33
2020-03-19,Slovenia,0,11
2020-03-18,Slovenia,0,22
2020-03-17,Slovenia,0,34
2020-03-16,Slovenia,0,38
2020-03-15,Slovenia,0,40
2020-03-14,Slovenia,0,45
2020-03-13,Slovenia,0,39
2020-03-12,Slovenia,0,26
2020-03-11,Slovenia,0,15
2020-03-09,Slovenia,0,4
2020-03-08,Slovenia,0,3
2020-03-07,Slovenia,0,3
2020-03-06,Slovenia,0,5
2020-03-05,Slovenia,0,1
2020-04-17,Spain,0,5183
2020-04-16,Spain,0,5092
2020-04-15,Spain,0,3045
2020-04-14,Spain,0,3477
2020-04-13,Spain,0,4167
2020-04-12,Spain,0,4830
2020-04-11,Spain,0,4576
2020-04-10,Spain,0,5756
2020-04-09,Spain,0,6180
2020-04-08,Spain,0,5478
2020-04-07,Spain,0,4273
2020-04-06,Spain,0,6023
2020-04-05,Spain,0,7026
2020-04-04,Spain,0,7472
2020-04-03,Spain,0,8102
2020-04-02,Spain,0,7719
2020-04-01,Spain,0,9222
2020-03-31,Spain,0,6398
2020-03-30,Spain,0,6549
2020-03-29,Spain,0,8189
2020-03-28,Spain,0,7871
2020-03-27,Spain,0,8578
2020-03-26,Spain,0,7937
2020-03-25,Spain,0,6584
2020-03-24,Spain,0,4517
2020-03-23,Spain,0,3646
2020-03-22,Spain,0,4946
2020-03-21,Spain,0,2833
2020-03-20,Spain,0,3431
2020-03-19,Spain,0,2538
2020-03-18,Spain,0,1987
2020-03-17,Spain,0,1438
2020-03-16,Spain,0,2000
2020-03-15,Spain,0,1522
2020-03-14,Spain,0,1227
2020-03-13,Spain,0,864
2020-03-12,Spain,0,501
2020-03-11,Spain,0,435
2020-03-10,Spain,0,615
2020-03-09,Spain,0,159
2020-03-08,Spain,0,56
2020-03-07,Spain,0,113
2020-03-06,Spain,0,61
2020-03-05,Spain,0,49
2020-03-04,Spain,0,37
2020-03-03,Spain,0,31
2020-03-02,Spain,0,17
2020-03-01,Spain,0,32
2020-02-29,Spain,0,9
2020-02-28,Spain,0,13
2020-02-27,Spain,0,5
2020-02-26,Spain,0,4
2020-02-25,Spain,0,1
2020-02-24,Spain,0,0
2020-02-23,Spain,0,0
2020-02-22,Spain,0,0
2020-02-21,Spain,0,0
2020-02-20,Spain,0,0
2020-02-19,Spain,0,0
2020-02-18,Spain,0,0
2020-02-17,Spain,0,0
2020-02-16,Spain,0,0
2020-02-15,Spain,0,0
2020-02-14,Spain,0,0
2020-02-13,Spain,0,0
2020-02-12,Spain,0,0
2020-02-11,Spain,0,0
2020-02-10,Spain,0,1
2020-02-09,Spain,0,0
2020-02-08,Spain,0,0
2020-02-07,Spain,0,0
2020-02-06,Spain,0,0
2020-02-05,Spain,0,0
2020-02-04,Spain,0,0
2020-02-03,Spain,0,0
2020-02-02,Spain,0,0
2020-02-01,Spain,0,1
2020-01-31,Spain,0,0
2020-01-30,Spain,0,0
2020-01-29,Spain,0,0
2020-01-28,Spain,0,0
2020-01-27,Spain,0,0
2020-01-26,Spain,0,0
2020-01-25,Spain,0,0
2020-01-24,Spain,0,0
2020-01-23,Spain,0,0
2020-01-22,Spain,0,0
2020-01-21,Spain,0,0
2020-01-20,Spain,0,0
2020-01-19,Spain,0,0
2020-01-18,Spain,0,0
2020-01-17,Spain,0,0
2020-01-16,Spain,0,0
2020-01-15,Spain,0,0
2020-01-14,Spain,0,0
2020-01-13,Spain,0,0
2020-01-12,Spain,0,0
2020-01-11,Spain,0,0
2020-01-10,Spain,0,0
2020-01-09,Spain,0,0
2020-01-08,Spain,0,0
2020-01-07,Spain,0,0
2020-01-06,Spain,0,0
2020-01-05,Spain,0,0
2020-01-04,Spain,0,0
2020-01-03,Spain,0,0
2020-01-02,Spain,0,0
2020-01-01,Spain,0,0
2019-12-31,Spain,0,0
2020-04-17,Sweden,0,613
2020-04-16,Sweden,0,482
2020-04-15,Sweden,0,497
2020-04-14,Sweden,0,465
2020-04-13,Sweden,0,332
2020-04-12,Sweden,0,466
2020-04-11,Sweden,0,544
2020-04-10,Sweden,0,722
2020-04-09,Sweden,0,726
2020-04-08,Sweden,0,487
2020-04-07,Sweden,0,376
2020-04-06,Sweden,0,387
2020-04-05,Sweden,0,365
2020-04-04,Sweden,0,612
2020-04-03,Sweden,0,519
2020-04-02,Sweden,0,512
2020-04-01,Sweden,0,407
2020-03-31,Sweden,0,328
2020-03-30,Sweden,0,253
2020-03-29,Sweden,0,401
2020-03-28,Sweden,0,240
2020-03-27,Sweden,0,296
2020-03-26,Sweden,0,238
2020-03-25,Sweden,0,256
2020-03-24,Sweden,0,110
2020-03-23,Sweden,0,160
2020-03-22,Sweden,0,123
2020-03-21,Sweden,0,200
2020-03-20,Sweden,0,122
2020-03-19,Sweden,0,134
2020-03-18,Sweden,0,46
2020-03-17,Sweden,0,89
2020-03-16,Sweden,0,108
2020-03-15,Sweden,0,149
2020-03-14,Sweden,0,155
2020-03-13,Sweden,0,158
2020-03-12,Sweden,0,136
2020-03-11,Sweden,0,78
2020-03-10,Sweden,0,45
2020-03-09,Sweden,0,42
2020-03-08,Sweden,0,24
2020-03-07,Sweden,0,76
2020-03-06,Sweden,0,26
2020-03-05,Sweden,0,11
2020-03-04,Sweden,0,9
2020-03-03,Sweden,0,1
2020-03-02,Sweden,0,1
2020-03-01,Sweden,0,1
2020-02-29,Sweden,0,5
2020-02-28,Sweden,0,5
2020-02-27,Sweden,0,1
2020-02-26,Sweden,0,0
2020-02-25,Sweden,0,0
2020-02-24,Sweden,0,0
2020-02-23,Sweden,0,0
2020-02-22,Sweden,0,0
2020-02-21,Sweden,0,0
2020-02-20,Sweden,0,0
2020-02-19,Sweden,0,0
2020-02-18,Sweden,0,0
2020-02-17,Sweden,0,0
2020-02-16,Sweden,0,0
2020-02-15,Sweden,0,0
2020-02-14,Sweden,0,0
2020-02-13,Sweden,0,0
2020-02-12,Sweden,0,0
2020-02-11,Sweden,0,0
2020-02-10,Sweden,0,0
2020-02-09,Sweden,0,0
2020-02-08,Sweden,0,0
2020-02-07,Sweden,0,0
2020-02-06,Sweden,0,0
2020-02-05,Sweden,0,0
2020-02-04,Sweden,0,0
2020-02-03,Sweden,0,0
2020-02-02,Sweden,0,0
2020-02-01,Sweden,0,1
2020-01-31,Sweden,0,0
2020-01-30,Sweden,0,0
2020-01-29,Sweden,0,0
2020-01-28,Sweden,0,0
2020-01-27,Sweden,0,0
2020-01-26,Sweden,0,0
2020-01-25,Sweden,0,0
2020-01-24,Sweden,0,0
2020-01-23,Sweden,0,0
2020-01-22,Sweden,0,0
2020-01-21,Sweden,0,0
2020-01-20,Sweden,0,0
2020-01-19,Sweden,0,0
2020-01-18,Sweden,0,0
2020-01-17,Sweden,0,0
2020-01-16,Sweden,0,0
2020-01-15,Sweden,0,0
2020-01-14,Sweden,0,0
2020-01-13,Sweden,0,0
2020-01-12,Sweden,0,0
2020-01-11,Sweden,0,0
2020-01-10,Sweden,0,0
2020-01-09,Sweden,0,0
2020-01-08,Sweden,0,0
2020-01-07,Sweden,0,0
2020-01-06,Sweden,0,0
2020-01-05,Sweden,0,0
2020-01-04,Sweden,0,0
2020-01-03,Sweden,0,0
2020-01-02,Sweden,0,0
2020-01-01,Sweden,0,0
2019-12-31,Sweden,0,0
2020-04-17,United_Kingdom,0,4617
2020-04-16,United_Kingdom,0,4603
2020-04-15,United_Kingdom,0,5252
2020-04-14,United_Kingdom,0,4342
2020-04-13,United_Kingdom,0,5288
2020-04-12,United_Kingdom,0,8719
2020-04-11,United_Kingdom,0,5195
2020-04-10,United_Kingdom,0,4344
2020-04-09,United_Kingdom,0,5491
2020-04-08,United_Kingdom,0,3634
2020-04-07,United_Kingdom,0,3802
2020-04-06,United_Kingdom,0,5903
2020-04-05,United_Kingdom,0,3735
2020-04-04,United_Kingdom,0,4450
2020-04-03,United_Kingdom,0,4244
2020-04-02,United_Kingdom,0,4324
2020-04-01,United_Kingdom,0,3009
2020-03-31,United_Kingdom,0,2619
2020-03-30,United_Kingdom,0,2433
2020-03-29,United_Kingdom,0,2546
2020-03-28,United_Kingdom,0,2885
2020-03-27,United_Kingdom,0,2129
2020-03-26,United_Kingdom,0,1452
2020-03-25,United_Kingdom,0,1427
2020-03-24,United_Kingdom,0,967
2020-03-23,United_Kingdom,0,665
2020-03-22,United_Kingdom,0,1035
2020-03-21,United_Kingdom,0,706
2020-03-20,United_Kingdom,0,647
2020-03-19,United_Kingdom,0,680
2020-03-18,United_Kingdom,0,407
2020-03-17,United_Kingdom,0,152
2020-03-16,United_Kingdom,0,251
2020-03-15,United_Kingdom,0,433
2020-03-14,United_Kingdom,0,117
2020-03-13,United_Kingdom,0,134
2020-03-12,United_Kingdom,0,83
2020-03-11,United_Kingdom,0,52
2020-03-10,United_Kingdom,0,48
2020-03-09,United_Kingdom,0,67
2020-03-08,United_Kingdom,0,43
2020-03-07,United_Kingdom,0,48
2020-03-06,United_Kingdom,0,30
2020-03-05,United_Kingdom,0,34
2020-03-04,United_Kingdom,0,11
2020-03-03,United_Kingdom,0,4
2020-03-02,United_Kingdom,0,13
2020-03-01,United_Kingdom,0,5
2020-02-29,United_Kingdom,0,2
2020-02-28,United_Kingdom,0,3
2020-02-27,United_Kingdom,0,0
2020-02-26,United_Kingdom,0,0
2020-02-25,United_Kingdom,0,0
2020-02-24,United_Kingdom,0,4
2020-02-23,United_Kingdom,0,0
2020-02-22,United_Kingdom,0,0
2020-02-21,United_Kingdom,0,0
2020-02-20,United_Kingdom,0,0
2020-02-19,United_Kingdom,0,0
2020-02-18,United_Kingdom,0,0
2020-02-17,United_Kingdom,0,0
2020-02-16,United_Kingdom,0,0
2020-02-15,United_Kingdom,0,0
2020-02-14,United_Kingdom,0,0
2020-02-13,United_Kingdom,0,1
2020-02-12,United_Kingdom,0,0
2020-02-11,United_Kingdom,0,4
2020-02-10,United_Kingdom,0,0
2020-02-09,United_Kingdom,0,1
2020-02-08,United_Kingdom,0,0
2020-02-07,United_Kingdom,0,1
2020-02-06,United_Kingdom,0,0
2020-02-05,United_Kingdom,0,0
2020-02-04,United_Kingdom,0,0
2020-02-03,United_Kingdom,0,0
2020-02-02,United_Kingdom,0,0
2020-02-01,United_Kingdom,0,0
2020-01-31,United_Kingdom,0,2
2020-01-30,United_Kingdom,0,0
2020-01-29,United_Kingdom,0,0
2020-01-28,United_Kingdom,0,0
2020-01-27,United_Kingdom,0,0
2020-01-26,United_Kingdom,0,0
2020-01-25,United_Kingdom,0,0
2020-01-24,United_Kingdom,0,0
2020-01-23,United_Kingdom,0,0
2020-01-22,United_Kingdom,0,0
2020-01-21,United_Kingdom,0,0
2020-01-20,United_Kingdom,0,0
2020-01-19,United_Kingdom,0,0
2020-01-18,United_Kingdom,0,0
2020-01-17,United_Kingdom,0,0
2020-01-16,United_Kingdom,0,0
2020-01-15,United_Kingdom,0,0
2020-01-14,United_Kingdom,0,0
2020-01-13,United_Kingdom,0,0
2020-01-12,United_Kingdom,0,0
2020-01-11,United_Kingdom,0,0
2020-01-10,United_Kingdom,0,0
2020-01-09,United_Kingdom,0,0
2020-01-08,United_Kingdom,0,0
2020-01-07,United_Kingdom,0,0
2020-01-06,United_Kingdom,0,0
2020-01-05,United_Kingdom,0,0
2020-01-04,United_Kingdom,0,0
2020-01-03,United_Kingdom,0,0
2020-01-02,United_Kingdom,0,0
2020-01-01,United_Kingdom,0,0
2019-12-31,United_Kingdom,0,0
